username,date,followers,growth,follows,unfollows,posts,stories,reels,ads_posted,post_time,posted_in_optimal_window,hashtags_used,avg_hashtag_count,reach,profile_visits,post_likes,reel_plays,reel_engagement,story_reach,story_engagement,comments,saves,shares,engagement_rate,ad_engagement,share_posts,share_reels,share_stories,post_consistency_variance_7d,saturation_flag,comp_posts,comp_reels,comp_stories,minutes_spent,roi_follows_per_hour,month,quarter,went_viral
creator_alpha,02-08-2023,154775,72,88,16,1,6,2,0,08:00,1,4,4.0,65213,3683,410,7746,985,3802,507,219,40,50,0.033904282888381154,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,1.3469387755102038,0,0,0,6,333,15.855855855855856,8,3,0
creator_alpha,03-08-2023,154776,1,23,22,0,1,1,0,18:30,1,0,0.0,78063,4596,0,4577,582,749,99,0,0,0,0.008723723146689212,0,0.0,0.5,0.5,1.6734693877551021,0,1,2,2,128,10.78125,8,3,0
creator_alpha,04-08-2023,154825,49,71,22,0,3,2,0,08:00,1,0,0.0,125464,8752,0,9203,1171,2258,301,0,0,0,0.011732449148759804,0,0.0,0.4,0.6,0.8571428571428571,0,1,1,4,264,16.136363636363637,8,3,0
creator_alpha,05-08-2023,154820,-5,21,26,1,1,0,0,12:30,0,12,12.0,123499,9191,497,0,0,766,102,96,112,80,0.007182244390642839,0,0.5,0.0,0.5,0.6938775510204079,0,1,1,1,53,23.77358490566038,8,3,0
creator_alpha,06-08-2023,154820,0,19,19,0,0,1,0,21:00,1,0,0.0,72511,2528,0,3584,456,0,0,0,0,0,0.006288701024672118,0,0.0,1.0,0.0,0.5306122448979591,0,3,0,4,120,9.5,8,3,0
creator_alpha,07-08-2023,154858,38,67,29,2,2,1,0,21:00,1,8,4.0,141449,5534,971,4578,582,1498,199,110,219,155,0.015807817658661426,0,0.4,0.2,0.4,0.6938775510204082,0,2,2,3,226,17.787610619469028,8,3,0
creator_alpha,08-08-2023,154909,51,71,20,4,2,1,0,21:00,1,84,21.0,157513,7144,1829,4311,548,1411,188,483,183,107,0.0211919016208186,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,1.836734693877551,1,1,0,5,316,13.481012658227849,8,3,0
creator_alpha,09-08-2023,154911,2,39,37,0,2,2,0,18:30,1,0,0.0,121255,5880,0,8984,1143,1470,196,0,0,0,0.011042843594078595,0,0.0,0.5,0.5,2.0,0,1,1,1,256,9.140625,8,3,0
creator_alpha,10-08-2023,154979,68,109,41,1,4,0,1,12:30,0,6,6.0,146013,8449,502,0,0,3101,413,173,73,104,0.008663612144124153,220,0.2,0.0,0.8,1.836734693877551,0,2,1,2,77,84.93506493506493,8,3,0
creator_alpha,11-08-2023,154970,-9,15,24,0,4,0,0,21:00,1,0,0.0,78954,5606,0,0,0,2985,398,0,0,0,0.005040909896901993,0,0.0,0.0,1.0,1.836734693877551,0,0,0,2,32,28.125,8,3,0
creator_alpha,12-08-2023,154990,20,49,29,2,1,0,0,21:00,1,14,7.0,69987,3212,995,0,0,767,102,296,183,205,0.025447583122579907,0,0.6666666666666666,0.0,0.3333333333333333,1.9183673469387756,0,2,1,5,98,30.0,8,3,0
creator_alpha,13-08-2023,155027,37,69,32,3,0,2,0,08:00,1,60,20.0,136727,10657,1189,7474,951,0,0,307,245,306,0.021926905439306064,0,0.6,0.4,0.0,1.9183673469387752,1,1,1,8,375,11.04,8,3,0
creator_alpha,14-08-2023,155054,27,51,24,2,4,0,0,21:00,1,14,7.0,97049,4103,956,0,0,2950,393,262,144,190,0.020041422374264546,0,0.3333333333333333,0.0,0.6666666666666666,1.918367346938775,0,2,1,3,122,25.081967213114755,8,3,0
creator_alpha,15-08-2023,155067,13,37,24,0,5,1,0,18:30,1,0,0.0,66257,4515,0,4243,540,3471,462,0,0,0,0.015122930407353186,0,0.0,0.16666666666666666,0.8333333333333334,1.2653061224489797,0,0,0,3,160,13.875,8,3,0
creator_alpha,16-08-2023,155114,47,71,24,3,1,1,0,21:00,1,54,18.0,122682,5004,1282,4032,513,659,87,551,395,313,0.025602777913630363,0,0.6,0.2,0.2,1.3877551020408163,0,1,0,4,263,16.197718631178706,8,3,0
creator_alpha,17-08-2023,155333,219,244,25,3,4,0,1,21:00,1,51,17.0,144145,8048,1325,0,0,2727,363,359,134,320,0.017350584480904645,181,0.42857142857142855,0.0,0.5714285714285714,1.551020408163265,0,0,0,3,167,87.66467065868264,8,3,0
creator_alpha,18-08-2023,155437,104,148,44,0,2,0,1,12:30,0,0,0.0,112327,5754,0,0,0,1427,190,0,0,0,0.001691490024660144,152,0.0,0.0,1.0,1.5510204081632655,0,0,0,1,16,555.0,8,3,0
creator_alpha,19-08-2023,155694,257,285,28,6,3,0,1,08:00,1,42,7.0,107694,4556,2345,0,0,1809,241,302,850,210,0.03665942392333835,284,0.6666666666666666,0.0,0.3333333333333333,3.673469387755102,1,1,1,0,294,58.16326530612245,8,3,0
creator_alpha,20-08-2023,155740,46,71,25,3,1,1,0,08:00,1,54,18.0,153109,8069,1432,4503,573,736,98,680,243,289,0.021651241925686928,0,0.6,0.2,0.2,3.6734693877551017,0,4,1,5,263,16.197718631178706,8,3,0
creator_alpha,21-08-2023,155758,18,40,22,2,3,1,0,08:00,1,8,4.0,142537,9920,769,3626,461,1780,237,359,294,133,0.01580642219213257,0,0.3333333333333333,0.16666666666666666,0.5,3.673469387755102,0,1,1,2,234,10.256410256410257,8,3,0
creator_alpha,22-08-2023,155907,149,211,62,3,6,1,1,08:00,1,18,6.0,106787,6030,1249,3928,499,3856,514,393,282,183,0.029217039527283283,218,0.3,0.1,0.6,2.6938775510204076,0,2,1,2,303,41.78217821782178,8,3,0
creator_alpha,23-08-2023,155891,-16,0,16,0,0,0,0,21:00,1,0,0.0,112969,2660,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,3.673469387755102,0,0,0,3,0,0.0,8,3,0
creator_alpha,24-08-2023,155893,2,28,26,1,1,1,0,12:30,0,10,10.0,65037,2426,387,3654,465,598,79,177,104,98,0.020142380491105064,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.8367346938775513,0,3,2,4,173,9.710982658959537,8,3,0
creator_alpha,25-08-2023,155968,75,93,18,3,3,1,0,21:00,1,60,20.0,118407,3922,1507,4738,603,2326,310,342,279,323,0.028410482488366397,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,3.102040816326531,0,0,2,3,279,20.0,8,3,0
creator_alpha,26-08-2023,156017,49,73,24,3,2,1,0,18:30,1,27,9.0,91887,5949,1171,3680,468,1204,160,527,338,126,0.030363381109406118,0,0.5,0.16666666666666666,0.3333333333333333,1.2653061224489797,0,1,2,2,271,16.162361623616235,8,3,0
creator_alpha,27-08-2023,156013,-4,28,32,1,0,1,0,21:00,1,18,18.0,135722,8068,480,4528,576,0,0,211,51,45,0.010042587052946464,0,0.5,0.5,0.0,1.2653061224489794,0,0,1,0,165,10.181818181818182,8,3,0
creator_alpha,28-08-2023,156118,105,126,21,4,3,1,0,18:30,1,36,9.0,103493,3036,1848,4357,554,2139,285,496,328,327,0.03708463374334496,0,0.5,0.125,0.375,1.836734693877551,1,0,1,4,324,23.333333333333332,8,3,0
creator_alpha,29-08-2023,156193,75,95,20,4,2,1,0,08:00,1,60,15.0,61360,3557,1549,3653,464,1195,159,660,480,354,0.05974576271186441,0,0.5714285714285714,0.14285714285714285,0.2857142857142857,2.204081632653061,0,1,0,2,316,18.037974683544306,8,3,0
creator_alpha,30-08-2023,156229,36,54,18,2,3,0,0,18:30,1,8,4.0,133177,5088,998,0,0,2310,308,341,267,144,0.015453118781771627,0,0.4,0.0,0.6,1.3877551020408165,0,1,2,7,114,28.42105263157895,8,3,0
creator_alpha,31-08-2023,156224,-5,23,28,1,2,0,0,21:00,1,12,12.0,107371,8281,494,0,0,1525,203,104,77,68,0.00881057268722467,0,0.3333333333333333,0.0,0.6666666666666666,1.3877551020408165,0,5,1,3,61,22.622950819672134,8,3,0
creator_alpha,01-09-2023,156253,29,48,19,1,2,2,0,08:00,1,14,14.0,55847,2015,419,7901,1005,1293,172,117,46,58,0.03253531971278672,0,0.2,0.4,0.4,1.6326530612244896,0,2,0,3,301,9.56810631229236,9,3,0
creator_alpha,02-09-2023,156249,-4,21,25,1,3,0,0,18:30,1,7,7.0,106453,5128,399,0,0,1849,246,46,63,99,0.008012925892177768,0,0.25,0.0,0.75,1.7142857142857142,0,0,0,4,69,18.260869565217394,9,3,0
creator_alpha,03-09-2023,156266,17,38,21,0,3,1,0,18:30,1,0,0.0,55775,1360,0,4192,533,2058,274,0,0,0,0.014468848050201703,0,0.0,0.25,0.75,2.122448979591837,0,0,0,2,144,15.833333333333334,9,3,0
creator_alpha,04-09-2023,156281,15,38,23,1,1,1,0,18:30,1,14,14.0,115891,5167,465,4393,559,718,95,52,58,70,0.011208808276742801,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3877551020408163,0,1,1,2,173,13.179190751445088,9,3,0
creator_alpha,05-09-2023,156277,-4,13,17,0,4,0,0,08:00,1,0,0.0,99788,4868,0,0,0,2949,393,0,0,0,0.003938349300517096,0,0.0,0.0,1.0,0.4081632653061224,0,4,1,3,32,24.375,9,3,0
creator_alpha,06-09-2023,156315,38,70,32,2,10,0,0,18:30,1,22,11.0,65679,1935,741,0,0,5720,762,392,179,154,0.033922562767399016,0,0.16666666666666666,0.0,0.8333333333333334,0.4081632653061224,0,0,1,3,170,24.705882352941174,9,3,0
creator_alpha,07-09-2023,156314,-1,22,23,1,1,0,0,21:00,1,9,9.0,73862,3739,411,0,0,635,84,60,126,61,0.01004576101378246,0,0.5,0.0,0.5,0.4081632653061224,0,2,2,3,53,24.90566037735849,9,3,0
creator_alpha,08-09-2023,156297,-17,0,17,0,0,0,0,08:00,1,0,0.0,80742,4884,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.4897959183673469,0,0,1,2,0,0.0,9,3,0
creator_alpha,09-09-2023,156290,-7,20,27,0,6,0,0,08:00,1,0,0.0,96896,5569,0,0,0,3738,498,0,0,0,0.005139531043593131,0,0.0,0.0,1.0,0.5306122448979592,0,3,0,3,48,25.0,9,3,0
creator_alpha,10-09-2023,156288,-2,25,27,0,1,1,0,18:30,1,0,0.0,118580,8089,0,3549,451,580,77,0,0,0,0.0044526901669758815,0,0.0,0.5,0.5,0.5306122448979591,0,0,0,9,128,11.71875,9,3,0
creator_alpha,11-09-2023,156301,13,36,23,1,5,0,0,08:00,1,10,10.0,106514,4010,384,0,0,2967,395,163,62,49,0.009886024372382974,0,0.16666666666666666,0.0,0.8333333333333334,0.5306122448979591,0,1,0,3,85,25.41176470588235,9,3,0
creator_alpha,12-09-2023,156363,62,80,18,2,4,1,0,08:00,1,28,14.0,75264,5961,926,4367,555,2859,381,157,213,187,0.03214019982993197,0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.6938775510204082,0,1,1,3,242,19.834710743801654,9,3,0
creator_alpha,13-09-2023,156485,122,151,29,1,6,1,1,21:00,1,13,13.0,84965,5775,488,4601,585,4517,602,144,72,30,0.022609309715765316,377,0.125,0.125,0.75,0.48979591836734687,0,1,1,1,213,42.53521126760564,9,3,0
creator_alpha,14-09-2023,156499,14,44,30,1,3,1,0,12:30,0,10,10.0,94184,2302,488,4609,586,2262,301,192,128,39,0.01841077040686316,0,0.2,0.2,0.6,0.489795918367347,0,0,1,4,189,13.968253968253968,9,3,0
creator_alpha,15-09-2023,156661,162,215,53,1,3,1,1,08:00,1,20,20.0,106398,3735,374,3528,449,1732,230,120,59,58,0.012124288050527265,471,0.2,0.2,0.6,0.40816326530612235,0,0,1,4,189,68.25396825396825,9,3,0
creator_alpha,16-09-2023,156678,17,40,23,0,4,1,0,12:30,0,0,0.0,119862,4499,0,3745,476,2451,326,0,0,0,0.006691028015551217,0,0.0,0.2,0.8,0.40816326530612235,0,1,1,2,152,15.789473684210527,9,3,0
creator_alpha,17-09-2023,156720,42,72,30,2,2,2,0,12:30,0,40,20.0,148262,6559,842,7941,1010,1299,173,309,292,204,0.01908783100187506,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4081632653061225,0,6,1,1,346,12.485549132947977,9,3,0
creator_alpha,18-09-2023,156770,50,73,23,3,4,0,0,12:30,0,27,9.0,82457,2431,1332,0,0,2741,365,418,282,113,0.030440108177595595,0,0.42857142857142855,0.0,0.5714285714285714,0.8163265306122448,0,1,2,2,167,26.227544910179642,9,3,0
creator_alpha,19-09-2023,161917,5147,5166,19,0,4,2,0,12:30,0,0,0.0,85949,5584,0,9177,1168,3003,400,0,0,0,0.018243376886293034,0,0.0,0.3333333333333333,0.6666666666666666,0.9795918367346939,0,4,1,2,272,1139.5588235294117,9,3,1
creator_alpha,20-09-2023,162047,130,178,48,3,1,2,1,18:30,1,33,11.0,154023,3583,1498,9419,1198,770,102,294,218,240,0.023048505742648825,410,0.5,0.3333333333333333,0.16666666666666666,1.3877551020408163,1,0,0,4,383,27.885117493472585,9,3,0
creator_alpha,21-09-2023,162064,17,47,30,1,2,1,0,21:00,1,14,14.0,115028,6945,397,3751,477,1227,163,58,47,94,0.010745209861946657,0,0.25,0.25,0.5,1.3877551020408165,0,2,1,2,181,15.58011049723757,9,3,0
creator_alpha,22-09-2023,162071,7,35,28,2,2,0,0,12:30,0,40,20.0,99336,7679,838,0,0,1293,172,343,249,61,0.016741161311105743,0,0.5,0.0,0.5,1.3877551020408165,0,0,0,3,106,19.81132075471698,9,3,0
creator_alpha,23-09-2023,162076,5,26,21,0,0,1,0,08:00,1,0,0.0,131470,4080,0,4310,548,0,0,0,0,0,0.0041682513120864075,0,0.0,1.0,0.0,1.3877551020408165,0,1,0,2,120,13.0,9,3,0
creator_alpha,24-09-2023,162112,36,51,15,2,1,1,0,21:00,1,18,9.0,133723,7153,980,4620,588,756,100,112,260,77,0.015831233220911886,0,0.5,0.25,0.25,1.3877551020408165,0,1,0,5,218,14.036697247706423,9,3,0
creator_alpha,25-09-2023,162113,1,22,21,1,2,0,0,21:00,1,9,9.0,144511,2893,503,0,0,1552,207,86,75,57,0.006421656482897496,0,0.3333333333333333,0.0,0.6666666666666666,1.0612244897959184,0,2,2,2,61,21.639344262295083,9,3,0
creator_alpha,26-09-2023,162185,72,91,19,2,5,2,0,18:30,1,26,13.0,67946,2166,871,8215,1045,3360,448,408,72,188,0.044623671739322406,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.8163265306122449,0,2,0,1,370,14.756756756756756,9,3,0
creator_alpha,27-09-2023,162195,10,41,31,1,3,1,0,08:00,1,4,4.0,90079,5047,414,3909,497,1919,255,146,129,32,0.016352312969726574,0,0.2,0.2,0.6,0.489795918367347,0,2,1,3,189,13.015873015873016,9,3,0
creator_alpha,28-09-2023,162239,44,69,25,1,2,2,0,12:30,0,15,15.0,152235,4020,413,7804,993,1277,170,56,49,63,0.011455972673826649,0,0.2,0.4,0.4,0.489795918367347,0,0,0,4,301,13.754152823920267,9,3,0
creator_alpha,29-09-2023,162267,28,58,30,2,3,1,0,21:00,1,38,19.0,126851,7516,978,4612,587,2264,301,441,114,45,0.019440130546862066,0,0.3333333333333333,0.16666666666666666,0.5,0.489795918367347,0,3,2,3,234,14.871794871794872,9,3,0
creator_alpha,30-09-2023,162347,80,103,23,3,1,2,0,18:30,1,27,9.0,126910,7893,1207,7592,966,621,82,618,271,112,0.02565597667638484,0,0.5,0.3333333333333333,0.16666666666666666,0.489795918367347,1,1,2,2,383,16.135770234986943,9,3,0
creator_alpha,01-10-2023,162395,48,79,31,2,5,1,0,18:30,1,24,12.0,96919,4116,956,4507,573,3688,491,424,146,94,0.027693228365955076,0,0.25,0.125,0.625,0.489795918367347,0,2,0,4,250,18.959999999999997,10,4,0
creator_alpha,02-10-2023,162450,55,102,47,1,2,1,1,21:00,1,18,18.0,89888,1811,391,3690,469,1207,161,101,87,23,0.013705945176219295,241,0.25,0.25,0.5,0.489795918367347,0,1,1,3,181,33.812154696132595,10,4,0
creator_alpha,03-10-2023,162480,30,55,25,0,2,2,0,18:30,1,0,0.0,112894,8232,0,8371,1065,1369,182,0,0,0,0.011045759739224404,0,0.0,0.5,0.5,0.8163265306122449,0,0,0,1,256,12.890625,10,4,0
creator_alpha,04-10-2023,162536,56,79,23,3,3,1,0,12:30,0,27,9.0,74973,3142,1109,3485,443,1711,228,296,118,236,0.0324116682005522,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.0612244897959184,0,1,1,1,279,16.989247311827956,10,4,0
creator_alpha,05-10-2023,162538,2,30,28,0,2,1,0,21:00,1,0,0.0,133930,4589,0,4346,553,1422,189,0,0,0,0.005540207571119241,0,0.0,0.3333333333333333,0.6666666666666666,1.3877551020408163,0,3,1,3,136,13.23529411764706,10,4,0
creator_alpha,06-10-2023,162562,24,43,19,0,7,1,0,18:30,1,0,0.0,52715,2962,0,3636,462,4165,555,0,0,0,0.01929242151190363,0,0.0,0.125,0.875,1.63265306122449,0,1,2,3,176,14.65909090909091,10,4,0
creator_alpha,07-10-2023,162605,43,71,28,1,2,2,0,12:30,0,15,15.0,59899,2007,434,8197,1043,1341,178,161,142,63,0.03374012921751615,0,0.2,0.4,0.4,1.1428571428571428,0,0,0,4,301,14.152823920265782,10,4,0
creator_alpha,08-10-2023,162644,39,73,34,3,2,1,0,21:00,1,21,7.0,156501,10933,1106,3477,442,1137,151,395,236,179,0.01603184644187577,0,0.5,0.16666666666666666,0.3333333333333333,1.551020408163265,0,1,1,2,271,16.162361623616235,10,4,0
creator_alpha,09-10-2023,162701,57,85,28,1,3,2,0,12:30,0,21,21.0,140972,4630,452,8527,1085,2093,279,150,56,93,0.015002979315041284,0,0.16666666666666666,0.3333333333333333,0.5,1.551020408163265,0,1,1,1,309,16.504854368932037,10,4,0
creator_alpha,10-10-2023,162708,7,26,19,1,3,0,0,08:00,1,14,14.0,127327,5215,479,0,0,2221,296,168,56,32,0.00809726138211063,0,0.25,0.0,0.75,1.3469387755102038,0,0,2,3,69,22.608695652173914,10,4,0
creator_alpha,11-10-2023,162754,46,69,23,1,2,2,0,08:00,1,10,10.0,63418,4616,486,9177,1167,1501,200,202,54,88,0.03464316124759532,0,0.2,0.4,0.4,0.8571428571428571,0,1,1,2,301,13.754152823920267,10,4,0
creator_alpha,12-10-2023,162764,10,32,22,1,3,0,0,12:30,0,11,11.0,139995,6340,382,0,0,1770,236,131,31,93,0.006235936997749919,0,0.25,0.0,0.75,0.6938775510204079,0,2,0,0,69,27.826086956521742,10,4,0
creator_alpha,13-10-2023,162786,22,47,25,2,3,1,0,08:00,1,20,10.0,143443,6330,897,4233,538,2078,277,281,212,73,0.01588087254170646,0,0.3333333333333333,0.16666666666666666,0.5,0.5306122448979591,0,0,1,4,234,12.051282051282051,10,4,0
creator_alpha,14-10-2023,162811,25,40,15,2,2,0,0,21:00,1,30,15.0,79615,2643,869,0,0,1340,178,102,85,175,0.017697670037053317,0,0.5,0.0,0.5,0.5306122448979591,0,1,0,3,106,22.641509433962266,10,4,0
creator_alpha,15-10-2023,162816,5,26,21,0,4,1,0,18:30,1,0,0.0,143024,9950,0,3427,436,2243,299,0,0,0,0.005138997650743931,0,0.0,0.2,0.8,0.40816326530612246,0,1,1,2,152,10.263157894736842,10,4,0
creator_alpha,16-10-2023,162864,48,76,28,3,3,1,0,12:30,0,42,14.0,128103,6416,1441,4531,576,2224,296,397,380,205,0.02572148973872587,0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.8163265306122449,0,1,0,0,279,16.344086021505376,10,4,0
creator_alpha,17-10-2023,162853,-11,7,18,0,2,0,0,12:30,0,0,0.0,130445,10241,0,0,0,1160,154,0,0,0,0.0011805741883552455,0,0.0,0.0,1.0,1.0612244897959184,0,0,1,3,16,26.25,10,4,0
creator_alpha,18-10-2023,162895,42,68,26,4,2,0,0,12:30,0,40,10.0,155116,7203,1867,0,0,1440,192,614,243,124,0.019598236158745713,0,0.6666666666666666,0.0,0.3333333333333333,1.9183673469387752,0,0,0,3,196,20.816326530612244,10,4,0
creator_alpha,19-10-2023,162967,72,95,23,2,2,1,1,18:30,1,20,10.0,106247,3631,749,3535,449,1156,154,98,258,116,0.017167543554170942,163,0.4,0.2,0.4,1.8367346938775513,0,0,0,3,226,25.221238938053098,10,4,0
creator_alpha,20-10-2023,163011,44,60,16,1,5,1,0,18:30,1,12,12.0,126095,9952,464,4379,557,3583,477,56,79,30,0.013188469011459614,0,0.14285714285714285,0.14285714285714285,0.7142857142857143,1.918367346938775,0,1,2,5,205,17.5609756097561,10,4,0
creator_alpha,21-10-2023,163030,19,34,15,0,4,1,0,12:30,0,0,0.0,132944,3392,0,3645,464,2386,318,0,0,0,0.005882175953785053,0,0.0,0.2,0.8,2.2448979591836733,0,3,0,5,152,13.421052631578949,10,4,0
creator_alpha,22-10-2023,163031,1,26,25,1,4,0,0,18:30,1,21,21.0,102820,8052,403,0,0,2492,332,161,131,98,0.010941451079556507,0,0.2,0.0,0.8,1.959183673469388,0,2,1,6,77,20.25974025974026,10,4,0
creator_alpha,23-10-2023,163093,62,95,33,2,3,0,1,12:30,0,30,15.0,130273,10025,979,0,0,2267,302,250,193,113,0.01410115680148611,415,0.4,0.0,0.6,1.6734693877551021,0,1,1,2,114,50.0,10,4,0
creator_alpha,24-10-2023,163091,-2,22,24,1,1,0,0,12:30,0,7,7.0,62021,3754,483,0,0,746,99,196,140,51,0.015623740346011834,0,0.5,0.0,0.5,1.3877551020408168,0,2,1,2,53,24.90566037735849,10,4,0
creator_alpha,25-10-2023,163154,63,81,18,5,2,0,0,12:30,0,45,9.0,108579,4822,1925,0,0,1188,158,490,690,307,0.03287928604978863,0,0.7142857142857143,0.0,0.2857142857142857,2.204081632653061,1,3,0,3,241,20.16597510373444,10,4,0
creator_alpha,26-10-2023,163232,78,100,22,2,7,2,0,08:00,1,30,15.0,120124,7429,809,7635,971,4372,583,200,270,54,0.02403349871799141,0,0.18181818181818182,0.18181818181818182,0.6363636363636364,2.2040816326530606,0,1,2,0,386,15.544041450777202,10,4,0
creator_alpha,27-10-2023,168808,5576,5602,26,0,3,1,0,12:30,0,0,0.0,86861,5668,0,3602,458,1768,235,0,0,0,0.007978264123139268,0,0.0,0.25,0.75,2.5306122448979593,0,1,1,3,144,2334.166666666667,10,4,1
creator_alpha,28-10-2023,168834,26,53,27,0,5,2,0,08:00,1,0,0.0,62260,3858,0,9163,1166,3748,499,0,0,0,0.026742691937038227,0,0.0,0.2857142857142857,0.7142857142857143,2.5306122448979593,0,1,1,5,280,11.357142857142856,10,4,0
creator_alpha,29-10-2023,168896,62,86,24,2,1,2,0,21:00,1,10,5.0,151629,12000,763,7202,916,589,78,352,212,81,0.01584129684954725,0,0.4,0.4,0.2,2.4897959183673466,0,3,1,3,338,15.266272189349111,10,4,0
creator_alpha,30-10-2023,169022,126,149,23,4,3,2,0,21:00,1,60,15.0,125347,3172,1621,7644,972,1876,250,750,468,329,0.035022776771681814,0,0.4444444444444444,0.2222222222222222,0.3333333333333333,3.142857142857143,1,1,1,2,444,20.135135135135133,10,4,0
creator_alpha,31-10-2023,169020,-2,19,21,1,2,0,0,21:00,1,15,15.0,151092,5031,386,0,0,1192,159,164,96,62,0.005738225716781828,0,0.3333333333333333,0.0,0.6666666666666666,3.142857142857143,0,2,0,2,61,18.688524590163937,10,4,0
creator_alpha,01-11-2023,169047,27,55,28,1,1,2,0,18:30,1,17,17.0,58349,1607,477,9006,1146,736,98,166,107,52,0.035064868292515726,0,0.25,0.5,0.25,1.6734693877551021,0,1,0,3,293,11.262798634812286,11,4,0
creator_alpha,02-11-2023,169043,-4,21,25,0,1,1,0,12:30,0,0,0.0,122895,6440,0,4154,528,679,90,0,0,0,0.0050286830220920295,0,0.0,0.5,0.5,1.8367346938775513,0,2,0,3,128,9.84375,11,4,0
creator_alpha,03-11-2023,169111,68,95,27,3,2,1,0,12:30,0,48,16.0,167598,11001,1555,4888,622,1599,213,481,186,244,0.019695939092351938,0,0.5,0.16666666666666666,0.3333333333333333,1.959183673469388,0,1,1,2,271,21.033210332103323,11,4,0
creator_alpha,04-11-2023,169114,3,28,25,0,3,1,0,21:00,1,0,0.0,133856,8084,0,3908,497,1918,255,0,0,0,0.0056179775280898875,0,0.0,0.25,0.75,1.959183673469388,0,2,0,0,144,11.666666666666668,11,4,0
creator_alpha,05-11-2023,169166,52,76,24,1,3,2,0,18:30,1,12,12.0,76711,4086,485,9156,1165,2247,299,230,95,74,0.03060838732385186,0,0.16666666666666666,0.3333333333333333,0.5,1.9591836734693877,0,0,0,4,309,14.757281553398057,11,4,0
creator_alpha,06-11-2023,169233,67,86,19,1,6,2,0,21:00,1,5,5.0,150072,11956,464,8755,1114,4297,573,45,64,40,0.015325976864438403,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.8571428571428571,0,0,0,2,333,15.495495495495495,11,4,0
creator_alpha,07-11-2023,169335,102,154,52,1,2,1,1,18:30,1,12,12.0,123610,5707,516,4866,619,1592,212,107,58,44,0.012587978318906238,230,0.25,0.25,0.5,0.8571428571428571,0,2,1,1,181,51.049723756906076,11,4,0
creator_alpha,08-11-2023,169338,3,26,23,2,2,0,0,21:00,1,32,16.0,74201,3886,903,0,0,1393,185,161,85,168,0.020242314793601165,0,0.5,0.0,0.5,0.9795918367346937,0,0,2,1,106,14.716981132075473,11,4,0
creator_alpha,09-11-2023,169313,-25,0,25,0,0,0,0,12:30,0,0,0.0,129889,7279,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.9795918367346937,0,2,0,1,0,0.0,11,4,0
creator_alpha,10-11-2023,169358,45,68,23,2,5,0,0,21:00,1,22,11.0,100873,5675,936,0,0,3613,481,379,164,195,0.02136349667403567,0,0.2857142857142857,0.0,0.7142857142857143,0.5714285714285714,0,0,1,0,130,31.384615384615387,11,4,0
creator_alpha,11-11-2023,169369,11,39,28,1,2,1,0,08:00,1,11,11.0,142744,8413,387,3649,464,1194,159,60,38,30,0.007972314072745615,0,0.25,0.25,0.5,0.4081632653061224,0,2,1,5,181,12.92817679558011,11,4,0
creator_alpha,12-11-2023,169420,51,71,20,2,5,2,0,18:30,1,20,10.0,86206,6158,806,7602,967,3109,414,386,132,137,0.03296754286244577,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.489795918367347,0,2,0,3,370,11.513513513513512,11,4,0
creator_alpha,13-11-2023,169448,28,53,25,2,5,0,0,12:30,0,12,6.0,155903,3576,937,0,0,3617,482,235,117,83,0.011892009775309006,0,0.2857142857142857,0.0,0.7142857142857143,0.5306122448979591,0,3,1,0,130,24.461538461538463,11,4,0
creator_alpha,14-11-2023,169455,7,40,33,0,5,1,0,18:30,1,0,0.0,83104,3003,0,3721,473,3044,405,0,0,0,0.01056507508663843,0,0.0,0.16666666666666666,0.8333333333333334,0.7755102040816327,0,1,2,3,160,15.0,11,4,0
creator_alpha,15-11-2023,169484,29,55,26,2,2,1,0,12:30,0,16,8.0,53411,3604,931,4392,559,1437,191,294,123,105,0.041246185242740256,0,0.4,0.2,0.4,0.7755102040816327,0,2,1,4,226,14.601769911504425,11,4,0
creator_alpha,16-11-2023,169498,14,41,27,1,2,1,0,18:30,1,9,9.0,152597,5492,471,4445,565,1454,193,107,47,32,0.00927279042183005,0,0.25,0.25,0.5,0.5306122448979591,0,0,1,1,181,13.591160220994475,11,4,0
creator_alpha,17-11-2023,169507,9,43,34,0,5,1,0,08:00,1,0,0.0,155429,8316,0,4554,579,3726,496,0,0,0,0.006916341223323833,0,0.0,0.16666666666666666,0.8333333333333334,0.6938775510204082,0,0,1,3,160,16.125,11,4,0
